2018-07-28 14:36:07.0697 | INFO  | [org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry:543] | Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-07-28 14:36:07.0700 | INFO  | [org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry:543] | Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-28 14:36:07.0764 | INFO  | [org.springframework.web.servlet.handler.AbstractUrlHandlerMapping:362] | Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-28 14:36:07.0765 | INFO  | [org.springframework.web.servlet.handler.AbstractUrlHandlerMapping:362] | Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-28 14:36:07.0853 | INFO  | [org.springframework.web.servlet.handler.AbstractUrlHandlerMapping:362] | Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-28 14:36:08.0196 | INFO  | [org.springframework.jmx.export.MBeanExporter:431] | Registering beans for JMX exposure on startup
2018-07-28 14:36:08.0223 | INFO  | [org.apache.juli.logging.DirectJDKLog:180] | Starting ProtocolHandler ["http-nio-8080"]
2018-07-28 14:36:08.0251 | INFO  | [org.apache.juli.logging.DirectJDKLog:180] | Using a shared selector for servlet write/read
2018-07-28 14:36:08.0281 | INFO  | [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer:216] | Tomcat started on port(s): 8080 (http)
2018-07-28 14:36:08.0292 | INFO  | [org.springframework.boot.StartupInfoLogger:57] | Started QueryApiApplication in 4.972 seconds (JVM running for 7.908)
2018-07-28 14:36:13.0034 | INFO  | [org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin:125] | Application shutdown requested.
2018-07-28 14:36:13.0036 | INFO  | [org.springframework.context.support.AbstractApplicationContext:984] | Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@8e0379d: startup date [Sat Jul 28 14:36:04 WAT 2018]; root of context hierarchy
2018-07-28 14:36:13.0043 | INFO  | [org.springframework.jmx.export.MBeanExporter:449] | Unregistering JMX-exposed beans on shutdown
2018-07-28 14:45:38.0745 | INFO  | [org.springframework.boot.StartupInfoLogger:48] | Starting QueryApiApplication on sst-dg360658wi with PID 14264 (D:\DDD\sales_workspace\sales-query-api\target\classes started by G360658 in D:\DDD\sales_workspace\sales-query-api)
2018-07-28 14:45:38.0755 | INFO  | [org.springframework.boot.SpringApplication:593] | No active profile set, falling back to default profiles: default
